Hour,Car No.,Team,Drivers,Car,Category,Tyres  ,Laps,Total Time,Pitstops,Best Lap Number,Best LapTime,Best Lap Kph,total_time,Lap_record
19,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,257,19:04:11,24,236.0,03:28.7,235.1,68651.0,208.7
19,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,256,19:01:28,25,239.0,03:27.4,236.5,68488.0,207.4
19,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,255,19:01:40,25,11.0,03:30.6,233.0,68500.0,210.6
19,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,255,19:01:47,24,29.0,03:30.1,233.5,68507.0,210.1
19,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÃLLER,Peugeot 9X8,HYPERCAR,M,253,19:05:00,23,240.0,03:29.4,234.3,68700.0,209.4
19,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,251,19:02:11,26,239.0,03:38.2,224.8,68531.0,218.2
19,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,251,19:03:50,24,11.0,03:36.4,226.7,68630.0,216.4
19,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,250,19:02:04,28,236.0,03:38.2,224.8,68524.0,218.2
19,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,250,19:02:10,24,10.0,03:38.1,225.0,68530.0,218.1
19,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÃRR,Oreca 07 - Gibson,LMP2,G,250,19:02:12,24,11.0,03:37.1,225.9,68532.0,217.1
19,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,250,19:03:23,27,10.0,03:37.4,225.6,68603.0,217.4
19,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,250,19:03:23,25,249.0,03:36.4,226.7,68603.0,216.4
19,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,249,19:02:27,23,238.0,03:37.3,225.7,68547.0,217.3
19,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,249,19:02:54,24,11.0,03:37.7,225.3,68574.0,217.7
19,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,247,19:03:09,21,227.0,03:28.3,235.5,68589.0,208.3
19,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,246,19:01:27,26,10.0,03:38.1,225.0,68487.0,218.1
19,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,246,19:02:03,26,227.0,03:37.5,225.5,68523.0,217.5
19,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,246,19:02:26,26,209.0,03:37.0,226.1,68546.0,217.0
19,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,246,19:02:39,25,9.0,03:38.0,225.0,68559.0,218.0
19,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR H,M,245,19:04:46,22,245.0,03:28.3,235.5,68686.0,208.3
19,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,241,19:02:23,28,223.0,03:37.1,226.0,68543.0,217.1
19,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,240,19:02:43,17,221.0,03:53.6,210.0,68563.0,233.6
19,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,240,19:03:05,20,206.0,03:52.4,211.1,68585.0,232.4
19,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,240,19:03:30,19,8.0,03:51.3,212.1,68610.0,231.3
19,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,240,19:04:36,19,11.0,03:51.4,211.9,68676.0,231.4
19,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,239,19:01:32,19,8.0,03:52.1,211.3,68492.0,232.1
19,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,239,19:02:17,19,184.0,03:51.7,211.7,68537.0,231.7
19,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,239,19:02:55,20,8.0,03:52.5,211.0,68575.0,232.5
19,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,238,18:23:49,23,228.0,03:28.1,235.7,66229.0,208.1
19,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,238,19:02:19,19,225.0,03:53.4,210.1,68539.0,233.4
19,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,238,19:02:26,21,210.0,03:50.7,212.6,68546.0,230.7
19,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,238,19:03:51,19,16.0,03:53.1,210.5,68631.0,233.1
19,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,236,19:03:14,18,11.0,03:54.7,209.0,68594.0,234.7
19,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,236,19:04:10,25,204.0,03:37.8,225.2,68650.0,217.8
19,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,235,19:03:00,24,10.0,03:37.8,225.2,68580.0,217.8
19,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,234,19:04:17,24,233.0,03:37.3,225.7,68657.0,217.3
19,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,233,19:03:53,20,181.0,03:53.2,210.3,68633.0,233.2
19,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,183,14:31:45,18,149.0,03:39.8,223.2,52305.0,219.8
19,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,170,13:57:05,13,147.0,03:51.8,211.6,50225.0,231.8
19,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,165,15:11:45,19,125.0,03:32.6,230.7,54705.0,212.6
19,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,163,13:41:59,14,149.0,03:54.7,209.0,49319.0,234.7
19,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,158,12:41:04,16,10.0,03:37.3,225.7,45664.0,217.3
19,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89.0,03:55.1,208.7,37864.0,235.1
19,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,117,11:07:56,15,57.0,03:39.4,223.6,40076.0,219.4
19,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,9:35:29,11,65.0,03:39.3,223.7,34529.0,219.3
19,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,7:58:44,10,12.0,03:30.0,233.6,28724.0,210.0
19,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,7:58:43,8,8.0,03:53.1,210.5,28723.0,233.1
19,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,7:50:02,10,9.0,03:37.6,225.4,28202.0,217.6
19,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,6:44:44,7,12.0,03:29.9,233.7,24284.0,209.9
19,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,5:15:31,5,14.0,03:55.0,208.7,18931.0,235.0
19,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,2:46:33,3,8.0,03:52.5,211.0,9993.0,232.5
19,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:55,2,8.0,03:51.4,212.0,8455.0,231.4
19,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:57,2,10.0,03:58.7,205.5,8457.0,238.7
19,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,1:45:27,2,17.0,03:56.2,207.7,6327.0,236.2
19,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,1:45:28,2,11.0,03:54.8,208.9,6328.0,234.8
19,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,1:34:25,3,10.0,03:39.1,223.9,5665.0,219.1
19,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,1:27:23,2,13.0,03:44.2,218.8,5243.0,224.2
20,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,277,20:00:51,25,264.0,03:27.9,236.0,72051.0,207.9
20,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,277,20:00:52,25,270.0,03:28.3,235.5,72052.0,208.3
20,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,276,20:00:16,24,263.0,03:28.0,235.9,72016.0,208.0
20,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,276,20:05:11,25,12.0,03:28.3,235.5,72311.0,208.3
20,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,274,20:01:12,25,260.0,03:29.8,233.8,72072.0,209.8
20,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,272,20:04:41,25,236.0,03:28.7,235.1,72281.0,208.7
20,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,271,20:00:56,26,239.0,03:27.4,236.5,72056.0,207.4
20,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,270,20:00:39,27,258.0,03:29.8,233.8,72039.0,209.8
20,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,270,20:00:52,26,29.0,03:30.1,233.5,72052.0,210.1
20,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÃLLER,Peugeot 9X8,HYPERCAR,M,267,20:01:05,25,240.0,03:29.4,234.3,72065.0,209.4
20,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,266,20:04:59,28,252.0,03:37.6,225.4,72299.0,217.6
20,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,265,20:01:10,26,11.0,03:36.4,226.7,72070.0,216.4
20,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,265,20:04:57,30,253.0,03:37.0,226.1,72297.0,217.0
20,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÃRR,Oreca 07 - Gibson,LMP2,G,265,20:05:02,26,253.0,03:36.8,226.3,72302.0,216.8
20,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,265,20:05:19,26,10.0,03:38.1,225.0,72319.0,218.1
20,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,264,20:01:07,26,249.0,03:36.4,226.7,72067.0,216.4
20,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,264,20:01:15,28,10.0,03:37.4,225.6,72075.0,217.4
20,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,263,19:59:36,25,238.0,03:37.3,225.7,71976.0,217.3
20,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,263,20:00:52,25,11.0,03:37.7,225.3,72052.0,217.7
20,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,261,20:04:20,27,227.0,03:37.5,225.5,72260.0,217.5
20,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,261,20:04:39,27,209.0,03:37.0,226.1,72279.0,217.0
20,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,261,20:04:45,27,10.0,03:38.1,225.0,72285.0,218.1
20,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,260,20:03:42,26,9.0,03:38.0,225.0,72222.0,218.0
20,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,259,20:04:47,24,245.0,03:28.3,235.5,72287.0,208.3
20,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,255,19:31:24,22,227.0,03:28.3,235.5,70284.0,208.3
20,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,255,20:01:16,29,223.0,03:37.1,226.0,72076.0,217.1
20,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,254,20:04:39,18,221.0,03:53.6,210.0,72279.0,233.6
20,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,254,20:04:46,21,242.0,03:51.5,211.9,72286.0,231.5
20,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,254,20:05:10,20,8.0,03:51.3,212.1,72310.0,231.3
20,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,253,20:01:13,20,11.0,03:51.4,211.9,72073.0,231.4
20,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,253,20:02:26,21,184.0,03:51.7,211.7,72146.0,231.7
20,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,253,20:02:53,20,8.0,03:52.1,211.3,72173.0,232.1
20,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,253,20:04:29,21,8.0,03:52.5,211.0,72269.0,232.5
20,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,252,20:01:14,22,210.0,03:50.7,212.6,72074.0,230.7
20,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,252,20:04:08,19,225.0,03:53.4,210.1,72248.0,233.4
20,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,250,20:04:10,26,204.0,03:37.8,225.2,72250.0,217.8
20,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,250,20:05:19,19,11.0,03:54.7,209.0,72319.0,234.7
20,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,248,20:04:05,26,233.0,03:37.3,225.7,72245.0,217.3
20,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,248,20:04:41,26,10.0,03:37.8,225.2,72281.0,217.8
20,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,246,19:37:05,20,16.0,03:53.1,210.5,70625.0,233.1
20,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,246,20:01:25,21,181.0,03:53.2,210.3,72085.0,233.2
20,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,238,18:23:49,23,228.0,03:28.1,235.7,66229.0,208.1
20,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,183,14:31:45,18,149.0,03:39.8,223.2,52305.0,219.8
20,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,170,13:57:05,13,147.0,03:51.8,211.6,50225.0,231.8
20,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,165,15:11:45,19,125.0,03:32.6,230.7,54705.0,212.6
20,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,163,13:41:59,14,149.0,03:54.7,209.0,49319.0,234.7
20,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,158,12:41:04,16,10.0,03:37.3,225.7,45664.0,217.3
20,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89.0,03:55.1,208.7,37864.0,235.1
20,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,117,11:07:56,15,57.0,03:39.4,223.6,40076.0,219.4
20,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,9:35:29,11,65.0,03:39.3,223.7,34529.0,219.3
20,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,7:58:44,10,12.0,03:30.0,233.6,28724.0,210.0
20,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,7:58:43,8,8.0,03:53.1,210.5,28723.0,233.1
20,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,7:50:02,10,9.0,03:37.6,225.4,28202.0,217.6
20,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,6:44:44,7,12.0,03:29.9,233.7,24284.0,209.9
20,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,5:15:31,5,14.0,03:55.0,208.7,18931.0,235.0
20,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,2:46:33,3,8.0,03:52.5,211.0,9993.0,232.5
20,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:55,2,8.0,03:51.4,212.0,8455.0,231.4
20,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:57,2,10.0,03:58.7,205.5,8457.0,238.7
20,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,1:45:27,2,17.0,03:56.2,207.7,6327.0,236.2
20,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,1:45:28,2,11.0,03:54.8,208.9,6328.0,234.8
20,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,1:34:25,3,10.0,03:39.1,223.9,5665.0,219.1
20,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,1:27:23,2,13.0,03:44.2,218.8,5243.0,224.2
21,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,293,21:00:22,26,285.0,03:28.0,235.8,75622.0,208.0
21,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,292,21:01:22,25,263.0,03:28.0,235.9,75682.0,208.0
21,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,291,21:00:52,26,12.0,03:28.3,235.5,75652.0,208.3
21,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,289,21:00:55,27,280.0,03:29.1,234.6,75655.0,209.1
21,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,287,20:59:43,27,284.0,03:28.3,235.5,75583.0,208.3
21,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,287,21:00:26,27,281.0,03:27.4,236.5,75626.0,207.4
21,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,286,21:02:00,27,29.0,03:30.1,233.5,75720.0,210.1
21,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,286,21:02:28,29,258.0,03:29.8,233.8,75748.0,209.8
21,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÃLLER,Peugeot 9X8,HYPERCAR,M,281,20:53:50,27,275.0,03:28.4,235.3,75230.0,208.4
21,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,281,21:02:47,30,280.0,03:36.7,226.3,75767.0,216.7
21,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,281,21:03:07,27,11.0,03:36.4,226.7,75787.0,216.4
21,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÃRR,Oreca 07 - Gibson,LMP2,G,280,21:01:49,27,273.0,03:36.2,226.9,75709.0,216.2
21,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,280,21:01:56,31,272.0,03:36.6,226.5,75716.0,216.6
21,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,280,21:02:50,27,249.0,03:36.4,226.7,75770.0,216.4
21,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,280,21:03:06,27,10.0,03:38.1,225.0,75786.0,218.1
21,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,280,21:03:26,29,10.0,03:37.4,225.6,75806.0,217.4
21,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,278,21:00:06,27,11.0,03:37.7,225.3,75606.0,217.7
21,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,277,21:03:07,26,238.0,03:37.3,225.7,75787.0,217.3
21,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,276,21:01:24,29,270.0,03:37.2,225.8,75684.0,217.2
21,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,276,21:01:38,28,265.0,03:36.7,226.4,75698.0,216.7
21,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,276,21:03:26,28,10.0,03:38.1,225.0,75806.0,218.1
21,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,275,21:01:24,27,9.0,03:38.0,225.0,75684.0,218.0
21,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,275,21:03:14,25,245.0,03:28.3,235.5,75794.0,208.3
21,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,271,21:01:01,23,227.0,03:28.3,235.5,75661.0,208.3
21,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,271,21:03:08,31,223.0,03:37.1,226.0,75788.0,217.1
21,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,268,21:01:52,21,261.0,03:50.4,212.9,75712.0,230.4
21,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,268,21:02:14,19,221.0,03:53.6,210.0,75734.0,233.6
21,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,268,21:02:43,22,242.0,03:51.5,211.9,75763.0,231.5
21,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,267,21:00:41,22,11.0,03:51.4,211.9,75641.0,231.4
